Check,SKU,UPC,Description,Price,CurrencyCode,Sell_Unit
1,003301466,000000000002959345,Qua Viet quat xanh Uc kg,190,000,VND,KG
1,003301467,000000000002959346,Cherry Newzealand kg,550,000,VND,KG
1,003301468,000000000002959347,Dua da Uc(Rockmelon) kg,140,000,VND,KG
1,003301469,000000000002959348,Qua mo Uc(blueberries) kg,290,000,VND,KG
1,003301470,000000000002959349,Le Thien Duong (Ly) Uc kg,240,000,VND,KG
1,003302077,000000000002959350,Ca bac ma lon kg-DSON990,55,000,VND,KG
1,003302082,000000000002959351,Ca bop kg-DSON990,160,000,VND,KG
1,003302087,000000000002959352,Ca chem lon lsach kg-DSON990,135,000,VND,KG
1,003302088,000000000002959353,Ca chem nho kg-DSON990,115,000,VND,KG
1,003302090,000000000002959354,Ca chep kg-DSON990,75,000,VND,KG
1,003302091,000000000002959355,Ca chi vang kg-DSON990,55,000,VND,KG
1,003302092,000000000002959356,Ca chim den lon kg-DSON990,115,000,VND,KG
1,003302094,000000000002959357,Ca chim trang kg-DSON990,139,000,VND,KG
1,003302095,000000000002959358,Ca dieu hong lsach kg-DSON990,65,000,VND,KG
1,003302096,000000000002959359,Ca dieu hong song lon-DSON990,60,000,VND,KG
1,003302097,000000000002959360,Ca doi kg-DSON990,55,000,VND,KG
1,003302098,000000000002959361,Ca duoi kg-DSON990,95,000,VND,KG
1,003302099,000000000002959362,Ca gay lon kg-DSON990,90,000,VND,KG
1,003302100,000000000002959363,Ca hieu kg-DSON990,110,000,VND,KG
1,003302101,000000000002959364,Ca ho kg-DSON990,110,000,VND,KG
1,003302102,000000000002959365,Ca hong cham kg-DSON990,145,000,VND,KG
1,003302103,000000000002959366,Ca huong(dong) kg-DSON990,65,000,VND,KG
1,003302104,000000000002959367,Ca khoai kg-DSON990,85,000,VND,KG
1,003302105,000000000002959368,Ca loc bong k.dau kg-DSON990,125,000,VND,KG
1,003302106,000000000002959369,Ca loc bong song kg-DSON990,75,000,VND,KG
1,003302107,000000000002959370,Ca loc den ncon lsach-DSON990,75,000,VND,KG
1,003302108,000000000002959371,Ca loc den song L2 kg-DSON990,75,000,VND,KG
1,003302109,000000000002959372,Ca luoi trau lon kg-DSON990,115,000,VND,KG
1,003302110,000000000002959373,Ca moi kg-DSON990,40,000,VND,KG
1,003302111,000000000002959374,Ca mom kg-DSON990,120,000,VND,KG
1,003302112,000000000002959375,Ca mu kg-DSON990,100,000,VND,KG
1,003302113,000000000002959376,Ca nau kg-DSON990,105,000,VND,KG
1,003302114,000000000002959377,Ca ngan lon kg-DSON990,75,000,VND,KG
1,003302115,000000000002959378,Ca ngao kg-DSON990,80,000,VND,KG
1,003302116,000000000002959379,Ca ngat kg-DSON990,115,000,VND,KG
1,003302117,000000000002959380,Ca ngu bo kg-DSON990,65,000,VND,KG
1,003302118,000000000002959381,Ca ngu bong kg-DSON990,60,000,VND,KG
1,003302119,000000000002959382,Ca nuc kg-DSON990,55,000,VND,KG
1,003302120,000000000002959383,Ca nuc chuoi kg-DSON990,65,000,VND,KG
1,003302121,000000000002959384,Ca ro bien kg-DSON990,115,000,VND,KG
1,003302122,000000000002959385,Ca suu kg-DSON990,120,000,VND,KG
1,003302123,000000000002959386,Ca thu kg-DSON990,150,000,VND,KG
1,003302124,000000000002959387,Ca thu ao kg-DSON990,130,000,VND,KG
1,003302125,000000000002959388,Tom tit kg-DSON990,145,000,VND,KG
1,003302126,000000000002959389,Ca vien kg-DSON990,145,000,VND,KG
1,003302127,000000000002959390,Cua bien gach kg-DSON990,195,000,VND,KG
1,003302128,000000000002959391,Cua bien thit(day nho)-DSON990,195,000,VND,KG
1,003302129,000000000002959392,Cua lot kg-DSON990,350,000,VND,KG
1,003302130,000000000002959393,Ghe song L1(3-4c) kg-DSON990,175,000,VND,KG
1,003302131,000000000002959394,Hai sam kg-DSON990,145,000,VND,KG
1,003302132,000000000002959395,Luon lon lsach kg-DSON990,175,000,VND,KG
1,003302133,000000000002959396,Luon song kg-DSON990,145,000,VND,KG
1,003302134,000000000002959397,Minh ca thu kg-DSON990,190,000,VND,KG
1,003302135,000000000002959398,Muc la lon lsach cdau-DSON990,200,000,VND,KG
1,003302136,000000000002959399,Muc nang lon kg-DSON990,185,000,VND,KG
1,003302137,000000000002959400,Muc ong 20-30cm kg-DSON990,190,000,VND,KG
1,003302138,000000000002959401,Ngheu kg-DSON990,55,000,VND,KG
1,003302139,000000000002959402,Oc buou thit kg-DSON990,40,000,VND,KG
1,003302140,000000000002959403,Oc len kg-DSON990,145,000,VND,KG
1,003302141,000000000002959404,Oc mo kg-DSON990,145,000,VND,KG
1,003302142,000000000002959405,So huyet kg-DSON990,70,000,VND,KG
1,003302143,000000000002959406,So long kg-DSON990,40,000,VND,KG
1,003302144,000000000002959407,So long nac kg-DSON990,110,000,VND,KG
1,003302146,000000000002959408,Tom bop kg-DSON990,290,000,VND,KG
1,003302147,000000000002959409,Tom su ngop kg-DSON990,250,000,VND,KG
1,003302148,000000000002959410,Tom the kg-DSON990,145,000,VND,KG
1,003302482,000000000002959411,Chuoi Lapa lam Ha kg,19,900,VND,KG
1,003302532,000000000002959413,Xoai min kg,15,500,VND,KG
1,003302600,000000000002959414,Muc muoi tuoi loai lon-DSON990,250,000,VND,KG
1,003302601,000000000002959415,Ca doi lon kg-DSON990,95,000,VND,KG
1,003302602,000000000002959416,Ca cham song kg-DSON990,32,500,VND,KG
1,003303549,000000000002959417,So deo kg,35,000,VND,KG
1,003303551,000000000002959418,Tao Kiku My kg,71,000,VND,KG
1,003304486,000000000002959419,Ba ba song kg (0.9-1kg/con),175,000,VND,KG
1,003304487,000000000002959420,Ca tam tuoi kg-NCC,170,000,VND,KG
1,003304488,000000000002959421,Muc nang ncon kg(100-500g/con),130,000,VND,KG
1,003304489,000000000002959422,Ca linh lsach kg-NCC,65,000,VND,KG
1,003304490,000000000002959423,Chuoi cao lua kg,43,000,VND,KG
1,003304491,000000000002959424,Chuoi mo qua kg,31,500,VND,KG
1,003305068,000000000002959425,S-Dau ca voc kg,43,000,VND,KG
1,003305154,000000000002959426,S-Minh ca voc kg,65,000,VND,KG
1,003305157,000000000002959427,S-Duoi ca voc kg,48,000,VND,KG
1,003305929,000000000002959429,Muc ong (>30cm/con) kg,250,000,VND,KG
1,003305930,000000000002959430,Ca hoi fillet (con da)-HaiLu,360,000,VND,KG
1,003306695,000000000002959431,Ca Chat kg,55,000,VND,KG
1,003306975,000000000002959432,Ca ngat song kg,140,000,VND,KG
1,003308309,000000000002959454,Tao mat Busa HQ kg,75,600,VND,KG
1,003308310,000000000002959455,Tao mat Busa HQ bao goi kg,93,000,VND,KG
1,003308716,000000000002912525,S-@Thit dui heo kg (1),64,700,VND,KG
1,003308717,000000000002912605,S-@Thit vai heo kg (1),60,800,VND,KG
1,003308718,000000000002912529,S-@Nac dam heo kg (1),72,200,VND,KG
1,003308719,000000000002912530,S-@Nac dui heo kg (1),72,200,VND,KG
1,003308720,000000000002912527,S-@Than noi heo kg (1),96,600,VND,KG
1,003308721,000000000002912522,S-@Cotlet heo kg (1),68,900,VND,KG
1,003308722,000000000002912526,S-@Ba roi heo kg (1),72,200,VND,KG
1,003308723,000000000002912533,S-@Suon non heo kg (1),109,200,VND,KG
1,003308724,000000000002912532,S-@Suon gia heo kg (1),63,800,VND,KG
1,003308725,000000000002912535,S-@Xuong duoi heo kg (1),63,000,VND,KG
1,003308726,000000000002912524,S-@Bap gio heo kg (1),58,000,VND,KG
1,003308727,000000000002912541,S-@Gio heo rut xuong kg (1),70,600,VND,KG
1,003308728,000000000002912528,S-@Than ngoai heo kg (1),96,600,VND,KG
1,003308729,000000000002912531,S-@Dung heo kg (1),75,600,VND,KG
1,003308730,000000000002912621,S-@Thit heo xay kg (1),68,900,VND,KG
1,003308731,000000000002912578,S-@Ba roi heo rut xuong kg(1),92,200,VND,KG
1,003308799,000000000002959509,Fillet minh ca hoi kg,399,900,VND,KG
1,003308800,000000000002959510,Xuong ca hoi kg,39,900,VND,KG
1,003308801,000000000002959511,Vay ca hoi kg,80,000,VND,KG
1,003308819,000000000002959512,Ca cam dlanh kg,55,000,VND,KG
1,003309113,000000000002959434,Hau sua L2 kg,38,500,VND,KG
1,003310206,000000000002959451,Salad Radicho kg,77,000,VND,KG
1,003310988,000000000002956239,S-Muc ong lot 10-15+t.xay HM,159,000,VND,KG
1,003311034,000000000002956240,Gao luc do kg,22,500,VND,KG
1,003311035,000000000002956241,Nac co ca sau kg,175,000,VND,KG
1,003311036,000000000002956242,Nac duoi ca sau kg,230,000,VND,KG
1,003311037,000000000002956243,Fillet ca sau kg,250,000,VND,KG
1,003311038,000000000002956244,Ca sau lsach k.dau kg,150,000,VND,KG
1,003311039,000000000002956245,S-Dau ca cam nho kg,85,000,VND,KG
1,003311040,000000000002956246,S-Minh ca cam nho kg,100,000,VND,KG
1,003311053,000000000002911806,S-Xoai tuong L2(1),24,500,VND,KG
1,003311062,000000000002910786,S-Chanh day kg(1),21,400,VND,KG
1,003311063,000000000002915997,S-Tao Pink My kg(1),76,000,VND,KG
1,003311065,000000000002919332,S-Tao Pinata My kg(1),79,000,VND,KG
1,003311067,000000000002918658,S-Tao Ambrosia Canada kg(1),60,500,VND,KG
1,003311071,000000000002911097,S-Nho den k.hat Nam Phi kg(1),113,000,VND,KG
1,003311072,000000000002911934,S-Nho do Nam Phi kg(1),88,000,VND,KG
1,003311073,000000000002912002,S-Kiwi vang  L1 kg(1),175,000,VND,KG
1,003311074,000000000002915088,S-Bao tu basa tuoi kg(1),39,900,VND,KG
1,003311075,000000000002915477,S-Ca basa k.dau kg(1),40,900,VND,KG
1,003311076,000000000002915230,S-Ca bong cat kg(1),105,000,VND,KG
1,003311077,000000000002915412,S-Ca bong dua sche kg(1),110,000,VND,KG
1,003311078,000000000002915405,S-Ca bong trung lsach kg(1),110,000,VND,KG
1,003311079,000000000002910650,S-Ca bong tuong lon kg(1),99,000,VND,KG
1,003311080,000000000002915005,S-Ca chep kg(1),75,000,VND,KG
1,003311081,000000000002915402,S-Ca com lsach kg(1),55,000,VND,KG
1,003311082,000000000002915458,S-Ca he kg(1),67,000,VND,KG
1,003311084,000000000002910502,S-Ca lang kg(1),130,000,VND,KG
1,003311085,000000000002915410,S-File ca lat kg(1),90,000,VND,KG
1,003311088,000000000002915326,S-Ca loc bong file kg(1),125,000,VND,KG
1,003311089,000000000002915441,S-Ca mo nho kg(1),72,000,VND,KG
1,003311090,000000000002915393,S-Ca ngat kg(1),75,000,VND,KG
1,003311091,000000000002915437,S-Ca nuc kg(1),42,900,VND,KG
1,003311092,000000000002915398,S-Ca ro lsach kg(1),62,900,VND,KG
1,003311094,000000000002915761,S-Dui ech kg(1),130,000,VND,KG
1,003311095,000000000002915765,S-Ech nguyen con lsach kg(1),130,000,VND,KG
1,003311096,000000000002919999,S-Rau muong nuoc COOP kg(1),7,800,VND,KG
1,003311097,000000000002919998,S-Rau muong COOP kg(1),7,600,VND,KG
1,003311098,000000000002919997,S-Rau mong toi COOP kg(1),7,800,VND,KG
1,003311099,000000000002919996,S-Rau den COOP kg(1),7,000,VND,KG
1,003311100,000000000002919995,S-Cai be xanh COOP kg(1),8,000,VND,KG
1,003311101,000000000002919994,S-Cai ngot COOP kg(1),8,000,VND,KG
1,003311102,000000000002919993,S-Rau bo ngot COOP kg(1),11,900,VND,KG
1,003311103,000000000002919992,S-Rau ma COOP kg(1),8,400,VND,KG
1,003311104,000000000002910180,S-Bong cai trang kg(1),35,000,VND,KG
1,003311150,000000000002915400,S-Ca Tre lsach kg NCC(1),55,000,VND,KG
1,003311301,000000000002956255,Rau mam huong duong kg,75,000,VND,KG
1,003311305,000000000002956256,Rau mam cu cai do kg,62,000,VND,KG
1,003311465,000000000002956257,S-Muc ong 14-20cm/con PQ,168,000,VND,KG
1,003311466,000000000002956258,S-Ca keo ngop kg,112,000,VND,KG
1,003311467,000000000002959412,S-Ca dieu hong ngop700-800g,55,900,VND,KG
1,003311468,000000000002956247,S-Ca tim don thit kg,53,000,VND,KG
1,003311469,000000000002956248,S-Dau bap don thit kg,67,500,VND,KG
1,003311589,000000000002956249,Me Thai kg-TNP,29,900,VND,KG
1,003311604,000000000002956251,Dau tam kg,59,900,VND,KG
1,003312483,000000000002956253,Le do vang Chile kg,62,000,VND,KG
1,003312488,000000000002956254,Tao hong dong vi COOP kg,16,000,VND,KG
1,003312490,000000000002956259,Tao xanh dong vi COOP kg,24,000,VND,KG
1,003312493,000000000002956260,Xoai keo got vo dong vi COOP,19,900,VND,KG
1,003312497,000000000002956261,Man soc dong vi COOP kg,22,500,VND,KG
1,003312500,000000000002956262,Man Thai dong vi COOP kg,19,900,VND,KG
1,003312530,000000000002956264,Mang cut dong vi COOP kg,38,500,VND,KG
1,003312534,000000000002956265,Bon bon dong vi COOP kg,45,500,VND,KG
1,003312538,000000000002956266,Man Ha Noi dong vi COOP kg,18,500,VND,KG
1,003312629,000000000002956267,Tao Braeburn My kg,60,500,VND,KG
1,003312790,000000000002956269,Vit sieu thit kg,99,900,VND,KG
1,003312791,000000000002956270,Ga ta bong kg,160,000,VND,KG
1,003312897,000000000002956271,Ca bo gu ncon kg,82,000,VND,KG
1,003312898,000000000002956272,Minh ca bo gu kg,112,500,VND,KG
1,003312899,000000000002956273,Sua soi kg,62,500,VND,KG
1,003312900,000000000002956274,Ca ro bi kg,110,000,VND,KG
1,003312983,000000000002956275,Gao nang thom X.HONG kg,21,500,VND,KG
1,003312984,000000000002956276,Gao thom ccap X.HONG kg,25,500,VND,KG
1,003312985,000000000002956277,Gao Huong Xuan X.HONG kg,23,000,VND,KG
1,003314095,000000000002956291,Rong nho tuoi kg,125,000,VND,KG
1,003314792,000000000002956295,S-D.hu chienlon+tdui tr.heo kg,49,500,VND,KG
1,003315349,000000000002956298,S-Nac dui bo sche kg-Vissan,265,000,VND,KG
1,003316570,000000000002956299,S-Ca hu ngop kg,70,000,VND,KG
1,003317587,000000000002956301,Ca liet tim kg,52,500,VND,KG
1,003317588,000000000002956302,Ca nuc giong kg,43,750,VND,KG
1,003317662,000000000002956303,Buoi Phuc Trach L1 kg,54,500,VND,KG
1,003317663,000000000002916303,S-Buoi Phuc Trach L1 kg(1),49,700,VND,KG
1,003317664,000000000002911779,S-Buoi Phuc Trach kg(1),22,000,VND,KG
1,003318004,000000000002956305,Ca mom trang kg,80,000,VND,KG
1,003318006,000000000002956306,Buoi da xanh(1.2-1.5kg)-DTK990,79,800,VND,KG
1,003318535,000000000002956311,Hat sen COOP kg,135,000,VND,KG
1,003318537,000000000002956312,Ga TVuon ncon kg-BH,60,000,VND,KG
1,003318538,000000000002956313,Ga ta ncon kg-BH,87,000,VND,KG
1,003318539,000000000002956314,Ga CNghiep ncon kg-BH,43,000,VND,KG
1,003318540,000000000002956315,Canh ga CNghiep kg-BH,78,900,VND,KG
1,003318541,000000000002956316,Dui toi ga CNghiep kg-BH,67,000,VND,KG
1,003318543,000000000002956317,Dui goc tu ga CNghiep kg-BH,58,000,VND,KG
1,003318544,000000000002956318,Ma dui ga CNghiep kg-BH,46,500,VND,KG
1,003319936,000000000002956319,S-Ca chem nho lsach kg,95,000,VND,KG
1,003320110,000000000002956321,Thit da dieu kg,250,000,VND,KG
1,003320209,000000000002956322,Nac duoi ca sau kg,195,000,VND,KG
1,003320213,000000000002956323,Nac co ca sau kg,139,900,VND,KG
1,003320214,000000000002956324,File duoi ca sau kg,205,000,VND,KG
1,003320216,000000000002956325,Suon ca sau kg,129,000,VND,KG
1,003320218,000000000002956326,Dui ca sau kg,101,000,VND,KG
1,003320490,000000000002956330,Bun bo Tu Linh kg,10,500,VND,KG
1,003320491,000000000002956331,Bun tuoi DTSINH kg,13,000,VND,KG
1,003320492,000000000002956332,Bun bo DTSINH kg,13,000,VND,KG
1,003320495,000000000002956333,S-Cha xuong xong khoi,114,000,VND,KG
1,003320496,000000000002956334,S-Ca chep kho rieng,122,000,VND,KG
1,003320497,000000000002956335,S-Oc nhoi hap sa,143,000,VND,KG
1,003320498,000000000002956336,S-Nem ran (cha gio),124,000,VND,KG
1,003320499,000000000002956337,S-Thit nuong kg,120,000,VND,KG
1,003320964,000000000002956343,Banh canh bot gao-NGUYENBINH,16,000,VND,KG
1,003321507,000000000002956344,Ca he song kg,57,600,VND,KG
1,003321884,000000000002956345,Phuc bon tu kg,335,000,VND,KG
1,003321913,000000000002956346,Ca mu bong ncon kg,240,000,VND,KG
1,003321916,000000000002956347,Ca mu do ncon kg,330,000,VND,KG
1,003321918,000000000002956348,Ca tam ncon kg,350,000,VND,KG
1,003321921,000000000002956349,Ca bop ncon kg,230,000,VND,KG
1,003321925,000000000002956350,Ca mu bong cat lat kg,250,000,VND,KG
1,003321926,000000000002956351,Ca mu do cat lat kg,340,000,VND,KG
1,003321931,000000000002956352,Ca bop cat lat kg,240,000,VND,KG
1,003322282,000000000002956353,Nac duoi ca sau dlanh kg,213,600,VND,KG
1,003322283,000000000002956354,Nac co ca sau dlanh kg,149,400,VND,KG
1,003322284,000000000002956355,Fillet duoi ca sau dlanh kg,226,200,VND,KG
1,003322285,000000000002956356,Suon ca sau dlanh kg,138,000,VND,KG
1,003322286,000000000002956357,Dui ca sau dlanh kg,108,000,VND,KG
1,003322287,000000000002956358,S-Srieng Sau Ri tach vo(TL3.5),162,000,VND,KG
1,003322472,000000000002956359,Hu tiu dai Binh Tay kg,30,000,VND,KG
1,003322650,000000000002959272,Bap bo hoa bo Uc-VS990,340,000,VND,KG
1,003322653,000000000002959273,Bo xao bo Uc-VS990,222,000,VND,KG
1,003322659,000000000002959274,Thit bo Uc xay-VS990,175,000,VND,KG
1,003322661,000000000002959275,Gan bo Uc-VS990,152,000,VND,KG
1,003322662,000000000002959276,Dam mui bo Uc-VS990,155,000,VND,KG
1,003322664,000000000002959277,Xuong ong bo Uc-VS990,50,000,VND,KG
1,003322665,000000000002959278,Xuong bo bo Uc-VS990,42,000,VND,KG
1,003322667,000000000002959279,Mo bo Uc-VS990,16,000,VND,KG
1,003322669,000000000002959280,Than noi bo Uc kg,352,000,VND,KG
1,003322674,000000000002959281,Than ngoai bo Uc kg,332,000,VND,KG
1,003322675,000000000002959282,Nac dui bo Uc kg,272,000,VND,KG
1,003322676,000000000002959283,Dui la co bo Uc kg,244,000,VND,KG
1,003322678,000000000002959284,Nac vai bo Uc kg,262,000,VND,KG
1,003322682,000000000002959285,Bap bo Uc kg,237,000,VND,KG
1,003322684,000000000002959286,Gau bo Uc kg,180,000,VND,KG
1,003322685,000000000002959287,Nam bo Uc kg,152,000,VND,KG
1,003322686,000000000002959288,Co bo Uc kg,157,000,VND,KG
1,003322691,000000000002959289,Gan dau bap bo Uc kg,165,000,VND,KG
1,003322693,000000000002959290,Nac vun bo Uc kg,130,000,VND,KG
1,003322695,000000000002959291,Bap bo hoa (loi rua) bo Uc kg,340,000,VND,KG
1,003322697,000000000002959292,Bo xao bo Uc kg,222,000,VND,KG
1,003322698,000000000002959293,Thit bo Uc xay kg,175,000,VND,KG
1,003322700,000000000002959294,Gan bo Uc kg,152,000,VND,KG
1,003322702,000000000002959295,Dam mui bo Uc kg,200,000,VND,KG
1,003322703,000000000002959296,Xuong ong bo Uc kg,50,000,VND,KG
1,003322705,000000000002959297,Xuong bo bo Uc kg,42,000,VND,KG
1,003322706,000000000002959298,Mo bo Uc kg,16,000,VND,KG
1,003322972,000000000002956360,Mam cu cai trang kg,67,500,VND,KG
1,003322974,000000000002956361,Mam cu cai do kg,159,900,VND,KG
1,003322976,000000000002956362,Mam cai ngot kg,95,500,VND,KG
1,003322978,000000000002956363,Mam rau muong kg,120,000,VND,KG
1,003323236,000000000002956364,Buoi da xanh tach mui-DTK990,75,000,VND,KG
1,003323242,000000000002956365,Bau VG kg-NDUC,9,900,VND,KG
1,003323243,000000000002956366,Bi dao VG kg-NDUC,9,900,VND,KG
1,003323244,000000000002956367,Dua leo VG kg-NDUC,12,000,VND,KG
1,003323245,000000000002956368,Kho qua VG kg-NDUC,13,500,VND,KG
1,003323615,000000000002956369,S-Ca chep ngop kg,70,000,VND,KG
1,003323859,000000000002956370,Salad mo Ha Noi kg,35,000,VND,KG
1,003323860,000000000002956371,Buoi Que Duong kg,32,000,VND,KG
1,003323863,000000000002956372,S-Ca ngat ngop kg,130,000,VND,KG
1,003325032,000000000002956380,S-Canh ga tam uop CP kg,89,500,VND,KG
1,003325038,000000000002956381,S-Dui toi ga tam uop CP kg,91,000,VND,KG
1,003325040,000000000002956382,S-Dui ga CN thaokhop tam CP kg,73,900,VND,KG
1,003325042,000000000002956383,S-Ma dui ga CN tam uop CP kg,64,900,VND,KG
1,003325044,000000000002956384,S-Canh ga tam uop RF kg,92,500,VND,KG
1,003325046,000000000002956385,S-Dui toi ga tam uop RF kg,78,500,VND,KG
1,003325047,000000000002956386,S-Dui goc tu ga CN tam RF kg,63,500,VND,KG
1,003325049,000000000002956387,S-Ma dui ga tam uop RF kg,50,500,VND,KG
1,003325069,000000000002956388,Ca kiem kg,99,900,VND,KG
1,003325071,000000000002956389,Ca tac ke kg,55,500,VND,KG
1,003325074,000000000002956390,Ca lam kg,79,900,VND,KG
1,003325075,000000000002956391,Ca xuong ga kg,92,500,VND,KG
1,003325539,000000000002956392,Banh hoi Binh Tay kg,21,000,VND,KG
1,003325627,000000000002956393,Khoailang giong Nhat(tui luoi),15,800,VND,KG
1,003325640,000000000002956404,Trai bo Uc kg,300,000,VND,KG
1,003326526,000000000002956410,Ga tha vuon ncon COOP kg,57,000,VND,KG
1,003326532,000000000002956411,Vit ncon COOP kg,63,000,VND,KG
1,003326535,000000000002956412,Canh ga CN COOP kg,76,900,VND,KG
1,003326536,000000000002956413,Dui toi ga CN COOP kg,61,500,VND,KG
1,003326537,000000000002956414,Dui ga goc tu CN COOP kg,52,900,VND,KG
1,003326551,000000000002956406,Oc buou song kg,37,500,VND,KG
1,003326552,000000000002956407,Oc mo L1 kg,87,500,VND,KG
1,003326553,000000000002956408,Nem nuong chin kg,137,500,VND,KG
1,003326619,000000000002956409,Nem tuoi kg,137,500,VND,KG
1,003326679,000000000002956415,Ca nuc so kg,53,000,VND,KG
1,003327661,000000000002956416,S-Thit dui bo(Uc) so che kg,267,000,VND,KG
1,003327662,000000000002956417,S-Nac dui bo(Uc) so che kg,275,000,VND,KG
1,003327663,000000000002956418,S-Thit nam bo(Uc) so che kg,154,000,VND,KG
1,003327664,000000000002956419,S-Nac vai bo(Uc) so che kg,258,000,VND,KG
